URL link,Website,Title,Date,Article
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmVndWxhdG9yeS9jeXNlYy1vdXRsaW5lcy1wcm9jZWR1cmVzLWZvci13aGlzdGxlYmxvd2luZy_SAQA?oc=5,FX News Group,CySEC outlines procedures for whistleblowing,2/17/2022,"The Cyprus Securities and Exchange Commission (CySEC) today issued a circular on whistleblowing, detailing the procedures to be used for submitting a report of an infringement. A report of infringement can be submitted either by name or anonymously. CySEC has the following communication channels for receiving a report of infringement and for contacting the dedicated staff members of the competent department: a) Phone line: +357 22 506 750. When using this phone line, the conversations are recorded, only with the consent of the reporting person. b) Electronic address: whistleblowing@cysec.gov.cy c) Postal address: Diagorou 19, 1097 Nicosia, Cyprus, for the attention of Market Surveillance and Investigations Department marked as “CONFIDENTIAL”. d) Arrangement of a physical meeting with the dedicated staff members of the competent department which can be scheduled following an oral request of the reporting person to the phone line. The reporting person may submit written report of infringement by completing the “Whistleblowing External Disclosure Form” and sending it through the communication channels. CySEC upon receipt of an oral or written report of infringement, informs in writing the reporting person within how many days will be notified about the results of the inquiry to his/her postal or electronic address, if such has been provided, and ensures that the relevant notification will be sent within the timeframe set. In case that postal or electronic address has not been provided, CySEC provides the above information orally to the reporting person, given that a contact number has been provided. In case that the reporting person has not provided any contact details, he/she can be provided with the above information orally, by contacting the dedicated staff members of the competent department to the phone line set out in the provisions of paragraph A3a above. CySEC promptly sends a receipt confirmation in relation to the receipt of written reports of infringements to the postal or electronic address indicated by the reporting person, unless the reporting person explicitly requested otherwise or CySEC reasonable believes that acknowledging receipt of a written report would jeopardise the protection of the reporting person’s identity. Where a telephone line is used for the reporting of infringements, with the exception of those cases in which the reporting person has not provided his/her consent for the recording of the conversation, CySEC has the right to document the oral reporting in the form of: a) an audio recording of the conversation in a durable and retrievable form; or b) a complete and accurate transcript of the conversation prepared by the dedicated staff members of the competent department. In cases where the reporting person has disclosed his/her identity, CySEC offers the possibility to the reporting person to check, rectify and agree with the transcript of the call by signing it. With regards to the confidentiality regime applicable to the report of infringement, CySEC draws the attention of the reporting person to the following circumstances in which the confidential information of a reporting person may be published: in the context of a civil or criminal or other legal proceeding or in the context of arbitration or out of court settlement, where CySEC is requested to provide evidence or give testimony or during the provision of statements in criminal or disciplinary proceedings, in the context that CySEC lodges complaints to any other competent authorities, associations, organizations or bodies in the Republic or abroad, in the context of the right to be heard of the reported person or any other person who is invited to representations to CySEC, giving access to such person to the information of the relevant administrative file. It is highlighted that personal data, in the context of the report of infringement, is kept for a maximum period of five years. It is pointed out that, in accordance with article 6(6) of the Market Abuse Law of 2016 (N.102(I)/2016), a person providing information to CySEC, in accordance with the Regulation, is not considered to be infringing any restriction on disclosure of information imposed by contract or by any legislative, regulatory or administrative provision, nor will the said person have liability of any kind related to such disclosure."
https://news.google.com/rss/articles/CBMiiQFodHRwczovL2Z4bmV3c2dyb3VwLmNvbS9mb3JleC1uZXdzL3JldGFpbC1mb3JleC9wZXBwZXJzdG9uZS1iZWNvbWVzLW9mZmljaWFsLXBhcnRuZXItb2YtdGhlLXNvdXRoLWVhc3QtbWVsYm91cm5lLXBob2VuaXgtYmFza2V0YmFsbC10ZWFtL9IBAA?oc=5,FX News Group,Pepperstone becomes official partner of the South East Melbourne Phoenix basketball team,2/4/2022,"Australian Forex and CFD broker Pepperstone announces that it will be the major partner of the South East Melbourne Phoenix basketball team for the NBL22 season. Established in 2010, Pepperstone has grown to become an award-winning online global forex and CFD broker known for delivering exceptional client service. Australia is a key market for Pepperstone; this partnership allows Pepperstone to work with an elite team with whom they share goals and at the same time take the Pepperstone brand to millions of Australian NBL viewers. “This partnership with Phoenix is an exciting new chapter in Pepperstone’s short but rich history. Our mutual goals meet at the point of ambition: just as Phoenix strives to be #1 on and off the court, Pepperstone aims to be a global leader in providing access to the global CFDs markets”, Tony Gruebner, Pepperstone CMO. “We are delighted to be partnering with Pepperstone, and look forward to working with them,” Phoenix CEO Tommy Greer said. The partnership sees Pepperstone signing on for the remainder of the NBL22 season with branding across all remaining Phoenix home games, corporate events and official team wear, as well as the corporate events area branded to ‘Pepperstone Phoenix Nest’. February Hoops Fest is almost upon us with the February 5’s Lunar New Year game the first cab off the rank. This game is a chance for South East Melbourne Phoenix to make Chinese import, Zhou Qi and all-new Phoenix fans feel at home."
https://news.google.com/rss/articles/CBMiemh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9pbnZhc3QtZ2xvYmFsLWhpcmVzLWZpbmFuY2lhbC1zZXJ2aWNlcy12ZXQtbWVsaXNzYS1kb3duZXMtdG8taGVhZC1tYXJrZXRpbmcv0gEA?oc=5,FX News Group,Invast Global hires financial services vet Melissa Downes to head Marketing,2/10/2022,"Australia based Institutional FX/CFDs prime broker Invast Global has announced the appointment of Melissa Downes to the position of Global Head of Marketing, based in the company’s Sydney office. Melissa Downes joins Invast from BT, the wealth management brand of the Westpac Group, where she was a Senior Marketing Manager in the Customer Experience and Growth team. She had previously also worked at a number of financial institutions in Australia including ANZ, NAB, and Zurich. Melissa Downes said of her new role: “Working within corporate super clients, brokers and advisers has given me valuable insights into how busy these professionals are and the issues they face running a business. Marketing should assist our clients’ businesses. By helping them explain complex products simply and assisting them to do business with us seamlessly, we are assisting them and their business, making them more effective adding to the benefits of partnering with us.” “I’m excited by the opportunities I see at Invast Global and the talent it has attracted. This is a business that continues to grow with an appetite for international expansion. I am looking forward to building Invast Global’s market share with a group of incredibly smart and talented executives.” Invast CEO Gavin White added: “We are very excited to have found someone of Melissa’s calibre to fill the role of Global Head of Marketing. Her strong strategic mindset and breadth of experience across both marketing and financial services will enable Invast Global to take the next step in providing the best possible service and communication to our clients”. Melissa’s credentials include a Master of Marketing from the Business School at Sydney University, a graduate certificate of Digital Marketing from Columbia University, and a BA at Macquarie University. Invast Global is a brand of Japan based INV Inc, listed on the Tokyo Exchange with a market capitalization of ¥5.4 billion (USD $46 million). In addition to Invast Global the company operates Japanese online brokerage Invast Securities at website invast.jp, and a Japanese asset management arm, Invast Capital Management Co."
https://news.google.com/rss/articles/CBMiiwFodHRwczovL2Z4bmV3c2dyb3VwLmNvbS9mb3JleC1uZXdzL3JldGFpbC1mb3JleC9leGNsdXNpdmUtcGx1czUwMC1oaXJlcy1leC1hZG1pcmFscy1jb21wbGlhbmNlLWhlYWQtc2lncmlkLWFsamFzLWFzLWNlby1vZi1uZXctZXN0b25pYS1hcm0v0gEA?oc=5,FX News Group,Exclusive: Plus500 hires ex Admirals compliance head Sigrid Aljas as CEO of new Estonia arm,2/14/2022,"FNG Exclusive… FNG has learned that leading global CFDs broker Plus500 has established a new entity in Estonia, and has hired two local senior executives to head the operation. The company set up Plus500EE AS to operate as an investment firm, and it received a regulatory licensed from Estonia’s financial regulator, Finantsinspektsioon, earlier this month. Heading the operation are two experienced Estonia based executives, Sigrid Aljas and Kerli Lõhmus. Sigrid Aljas worked at Admiral Markets AS, which operates the Admirals retail forex business, from 2019-2021, most recently as the company’s Head of Compliance. She has also worked at Veriff, Swedbank Estonia, and from 2014-2016 at Finantsinspektsioon in the Business Conduct Supervision Division. Kerli Lõhmus was CFO at Estonian bank Coop Pank AS for the past five years. She was also CFO at LHV Group, the largest domestic financial group and capital provider in Estonia, from 2002-2015. Plus500 Ltd (LON:PLUS) is headquartered in Haifa, Israel, and also has offices in Tel Aviv, London, Sydney, Limassol, Singapore and Sofia."
https://news.google.com/rss/articles/CBMiamh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL3VuY2F0ZWdvcml6ZWQvdmFsdXRyYWRlcy1pbnRlZ3JhdGVzLWFjdWl0eS10cmFkaW5ncy1zaWduYWwtY2VudHJlLXRyYWRpbmctc2lnbmFscy_SAQA?oc=5,FX News Group,Valutrades integrates Acuity Trading's Signal Centre trading signals,3/10/2022,"FCA licensed FX and CFDs broker Valutrades has announced that it has partnered with Signal Centre to provide trading signals to the broker’s global investors. The move means that Valutrades’ customers, coming from a widespread global footprint of Asia right across LATAM, will have access to professional, daily trade ideas across all asset classes at their fingertips. Produced by a team of experienced analysts, this new client offering from Valutrades offers clear calls to action, transparent strategies, defined target levels, and recommended entry/exit points across multiple distribution points including email, MT4/5 EA, Telegram and website, so that traders with a Valutrades account can find and place new trades with greater ease, speed and confidence. Graeme Watkins, Valutrades CEO said: “Valutrades was looking for a reputable partner who could provide engaging and thought-provoking trading ideas to our global clients as a way to promote increased discussion around trading ideas and ongoing engagement amongst our valued client base. A trial of the Signal Stream product from Signal Centre proved to deliver the professional signals and engagement we were looking for and will become a popular trading tool amongst our clients.” Valutrades is the most recent broker to integrate Signal Centre’s products following its acquisition by Acuity Trading in 2021; taking advantage of the enhanced AI technology, design, multiple languages and delivery channels including MT4/5, email and Telegram. Andrew Lane, CEO of Acuity Trading commented: “Valutrades is a recognised name in the forex trading market, delivering a transparent trading experience and personal service to their clients across six continents. Being authorised and regulated by the Financial Conduct Authority, Signal Centre is well aligned with the values of Valutrades. We look forward to helping Valutrades to extend the offering with more assets and more innovative delivery channels.” Signal Centre is an FCA Regulated provider of independent technical analysis and market research. Its award-winning, multi-asset signals, strategy and analysis are available in multiple languages and via multiple delivery channels including MT4/5, API, widgets, email and instant messaging services such as Telegram, Facebook, Whatsapp, WeChat and SMS."
https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvdHJhZGluZ3ZpZXctZGVza3RvcC1wbGF0Zm9ybS1pbnRyb2R1Y2VzLWNyb3NzaGFpci1zeW5jaW5nL9IBAA?oc=5,FX News Group,TradingView Desktop platform introduces Crosshair syncing,3/24/2022,"TradingView today announced an update to its Desktop platform. TradingView is introducing Crosshair Synchronization across multiple tabs and windows in the app – this is one of the most requested features. Crosshair Syncing helps you streamline your trading workflow and maximize your multi-display setup with the powerful app. It can also be used in combination with the Tab Linking feature TradingView released in December 2021. Crosshair Synchronization is enabled by default for new layouts and works among all tabs and windows. To turn Crosshair Sync on or off, go to the Select Layout menu and use the Crosshair Sync option – you can toggle this on or off for each of your chart layouts. Crosshair Sync is only available in the TradingView Desktop app but there is no update needed for the feature to appear, simply restart your app or refresh all tabs in all windows. TradingView Desktop offers: Native multi-monitor support Multiple monitors are important to traders. TradingView Desktop allows traders to set up and restore their multi-monitor workspace without any of the limitations browsers traditionally face. Desktop experience The platform offers some relief to those traders who are tired of losing their charts, hidden away between all their open Twitter and YouTube tabs. Traders can now keep all of TradingView charts findable from just one click on their desktop menu. More speed, more efficiency TradingView Desktop is even faster than the default browser. But traders can still use both, and also TradingView’s mobile apps. The company promises that experience is all the same, with 100% synced layouts, watchlists and settings."
https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvYW1hbmEtY2FwaXRhbC1oaXJlcy1tYW5pLXNhaG90YS1hcy1jaW8v0gEA?oc=5,FX News Group,Amana Capital hires Mani Sahota as CIO,3/22/2022,"New Amana Capital CEO Muhammad Rasoul is continuing to make his mark on the company, with the UAE based Retail FX broker announcing today that it has appointed one of Mr. Rasoul’s former colleagues from his days at GAIN Capital and ACM/TradeTech, Mani Sahota, as the Chief Information Officer (CIO) for the organization. The company said that this hiring aligns with Amana’s transformational drive that also sees a recruitment campaign to build capacity and world-class expertise across all the brand’s verticals. Mani will spearhead Amana’s digital presence by steering in-house mobile and web applications to support the brand’s transformation across the region. Muhammad Rasoul, Amana’s Chief Executive Officer said: “With our transformation in full swing, we are delighted that Mani has joined the extended Amana family. Mani’s extensive expertise and aptitude are more than welcome at the organization. I am more than confident that his leadership and technical forte will support our transformational drive and customer growth moving forward.” Mani Sahota is a veteran in the trading industry, bringing over 20 years of experience with him to Amana. He first entered the online trading world in 2009, where he joined GFT Markets working within the B2B Division as Head of the Institutional Solutions, after which he joined GAIN Capital as Vice President of Institutional Strategy, leading the growth of its B2B division and support services. Mani held senior positions at CME Group as Head of Customer Solutions, where he was part of a team developing and productizing centrally cleared OTC products. He was also part of Barclays Bank, working within the Technology Division. Before joining Amana, Mani’s last role was at TradeTech Group as Director of Technology. He was one of the leading staff members that helped form TradeTech Alpha in 2015, where he was responsible for all areas of technology, from development to support. “I am delighted to join Amana in such an exciting and pivotal time for the brand,” said Mani. “I look forward to taking Amana to the next level and truly offering a best-in-class – and world-class – experience for all our customers.”"
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhjbHVzaXZlLWV4bmVzcy1wcm9tb3Rlcy1hcnRlbS1zZWxlZHRzb3YtdG8tY2hpZWYtYnVzaW5lc3MtZGV2ZWxvcG1lbnQtb2ZmaWNlci_SAQA?oc=5,FX News Group,Exclusive: Exness promotes Artem Seledtsov to Chief Business Development Officer,3/28/2022,"FNG Exclusive… FNG has learned that multi-asset broker Exness has promoted Artem Seledtsov to the position of Chief Business Development Officer. Artem Seledtsov first joined Exness in mid-2020 as Head of Global Country Development, and in 2021 was named Global Expansion Director. He seems to have done quite well in that role, as Exness has grown to become the world’s largest Retail FX, CFDs and crypto broker by volume with monthly volumes now regularly topping $1 trillion. Prior to joining Exness Mr. Seledtsov had served as Global Sales Director at TeleTrade. He has also worked at OTP Bank, and at Raiffeisen Bank. The move is the latest in a number of senior management hires and promotions at Exness. Last month longtime Saxo Bank executive Peter Plester joined Exness as Head of B2B Sales in London. The company also recently hired Ahmed Badr from easyMarkets for MEA Sales, Wael Makarem as Senior Market Strategist – MENA, and another former Saxo Bank executive, Damian Bunce, to head trading."
https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvaGtleC1uYW1lcy1hZGVsaW5lLWVlLWFzLW1hbmFnaW5nLWRpcmVjdG9yLWhlYWQtb2Ytc2FsZXMtYW5kLW1hcmtldGluZy1hc2Vhbi_SAQA?oc=5,FX News Group,"HKEX names Adeline Ee as Managing Director, Head of Sales and Marketing, ASEAN",3/28/2022,"Hong Kong Exchanges and Clearing Limited (HKEX) has named Ms Adeline Ee as Managing Director, Head of Sales and Marketing, ASEAN. Based in Singapore, Ms Ee will head up HKEX’s Singapore office, and will be responsible for leading the expansion of HKEX’s business across Southeast Asia, adding new clients and flows whilst further elevating the Group’s profile across the region. Joining HKEX on 4 April, Ms Ee will work alongside Roger McAvoy, who will transition to a new international client-facing role within the Group. Ms Ee will report to HKEX’s Co-Heads of Sales and Marketing, Christina Bao and Kevin Rideout. Ms Ee joins HKEX from Singapore Exchange Limited (SGX), where she has worked for nearly 20 years in various senior sales and product management roles. HKEX Chief Executive Officer Nicolas Aguzin said: “I am delighted to welcome Adeline to HKEX. She brings with her substantial capital markets experience and deep knowledge of the region. This makes her perfectly suited to help take our franchise in Southeast Asia to the next level as we continue to build HKEX into Asia’s risk management centre. We are looking forward to welcoming Adeline to the HKEX team!” Ms Ee was most recently Global Head of Sales, Equities and Fixed-income, Currencies and Commodities, at SGX, a role she has held since 2019, where she oversaw the successful launch of a number of flagship products. She was previously Head of SGX’s Hong Kong office, as well as Head of Sales for Asia Pacific and the Middle East, among other roles, having joined SGX in 2003. Ms Ee has a Bachelor of Science and a Bachelor of Social Science degrees from the National University of Singapore."
https://news.google.com/rss/articles/CBMiamh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvYnRpZy1hcHBvaW50cy10YW55YS13aWxsaWFtcy1jZmEtYXMtZGlyZWN0b3Itb2YtbWFjcm8tbWFya2V0cy1zdHJhdGVneS_SAQA?oc=5,FX News Group,"BTIG appoints Tanya Williams, CFA, as Director of Macro Markets Strategy",3/28/2022,"BTIG announced today the appointment of Tanya Williams, CFA, as a Managing Director and Director of Macro Markets Strategy. Ms. Williams will provide top-down analysis of macroeconomic drivers including inflation, labor, supply chains, geopolitical affairs, as well as Environmental, Social and Governance (ESG) initiatives. “At BTIG, Tanya will provide macroeconomic strategy extending across markets globally and drive thought provoking conversations with our client base as they evaluate investment opportunities,” commented Ryan Serwin, Director of Research. “Her established experience in traditional and alternative investment research as well as portfolio and product management will enhance the fundamental sector coverage of BTIG’s research platform.” Prior to BTIG, Ms. Williams served as Managing Director and Head of Manager Research at Fieldpoint Private Bank & Trust. Previously, she was a Senior Consulting Principal at NexTier Consulting Solutions. Earlier in her career, Ms. Williams was a Managing Director and Head of Equity and Real Assets Research, and a Portfolio Manager within Guggenheim Investment Advisors at Guggenheim Partners. She began her career at Brinson Partners, where she developed a strong foundation in global capital markets. BTIG’s Research and Strategy team specializes in the consumer, energy and infrastructure, financials, healthcare, real estate and technology sectors. Through an experienced team of more than 30 senior analysts and strategists, BTIG generates micro and macro strategy and insights on more than 400 companies under coverage."
https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvYnJvYWRyaWRnZS1hbm5vdW5jZXMtbmV3LWVuaGFuY2VtZW50cy10by1pdHMtcHJveHl2b3RlLWFwcC_SAQA?oc=5,FX News Group,Broadridge announces new enhancements to its ProxyVote app,3/30/2022,"Global Fintech leader Broadridge Financial Solutions, Inc. (NYSE:BR), today announced new enhancements to its ProxyVote app. The enhancements make it easier than ever for investors to access and review proxy information in upcoming annual meetings of the companies and mutual funds they own, and to cast their votes this proxy season. The enhanced design of the app enables users to personalize their voting alerts and makes it easier than ever for individual investors to ask questions and vote in corporate elections. “We are committed to making it easier for all investors– from individual to institutional – to have their voices heard by voting their shares each proxy season,” said Martin Koopman, President, Bank Broker-Dealer, Investor Communication Solutions at Broadridge. “We are pleased to offer investors new capabilities that make participation in the corporate governance process more seamless from start to finish.” Key app features: One click links all accounts – investors can link all their brokerage accounts to the app via a single, secure authentication process, eliminating the traditional process of entering a discrete control number each time they want to vote. Personalized alerts and push notifications – sign up for alerts for upcoming meetings and for customized notifications to reflect proposal categories of interest. Streamlined dashboard – a single consolidated view to vote all investments Biometric sign-in – thumbprint and facial recognition The coming proxy season peak, which runs from April-June, will involve voting at meetings of approximately 4,000 public companies. A record number of environmental, social and governance (ESG) proposals targeting climate change and diversity and inclusion are expected to be on the agenda (according to ProxyPulse), investors can update their preferences on must-attend meetings and corporate elections, at any time right from the app. In addition to the ProxyVote app, Broadridge continues to provide investors with the flexibility to vote on whichever platform they choose, including through their broker’s app, on a desktop or mobile browser via mobileproxyvote.com, by phone, by mail or in-person at virtual annual meetings."
https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3Mvc3BvdHdhcmUtY29tbXVuaXR5LXRlYW0tcmVsZWFzZXMtZml4LWFwaS1weXRob24tZXhhbXBsZXMv0gEA?oc=5,FX News Group,Spotware community team releases FIX API Python examples,3/14/2022,"The Spotware community team announces the release of a collection of examples demonstrating how to use Python with cTrader FIX API. Now it becomes much easier to use the FIX API with one of the most popular programming languages. The examples include a console application, a web application and a Jupyter Notebook. You can access the code samples from the project’s GitHub repository or download the package from PyPi. Let’s recall that, in August 2021, Spotware announced the release of a collection of FIX API examples using quickFIX/n library. Those FIX API examples consist of a console application, a WinForms application, a WPF application and an ASP .Net Core application. In November, Spotware added a new example in their Open API examples collection. That example is based on cTrader Open API, Web Sockets and Blazor technologies, and it demonstrates how to build a full blown web application on top of Open API. It includes examples of subscribing to and managing live price streams using web sockets technology instead of TCP connections, displaying price charts and managing orders and positions. Traders can use it as an alternative connection option to traditional TCP connections."
https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvYWRzcy1oaXJlcy1zb3BoaWEtc2FsaW0tYXMtY2hpZWYtcHJvZHVjdC1hbmQtaW5ub3ZhdGlvbi1vZmZpY2VyL9IBAA?oc=5,FX News Group,ADSS hires Sophia Salim as Chief Product and Innovation Officer,3/11/2022,"Abu Dhabi-based Retail FX and CFDs broker ADSS has announced that it has hired Sophia Salim as the company’s new Chief Product and Innovation Officer. ADSS said that the hire complements a series of key senior executive hires over the past 12 months that will support the firm’s ambitious strategy to expand its retail and institutional securities brokerage with cutting edge technology, processes and best-in-class product experiences for its customers. However ADSS has also been hit with a number of top-level departures over the past few months, most recently its CFO Jo Page and Human Resources chief Kevin Ball. Sophia Salim brings to ADSS 17 years of global experience in technology product innovation and has worked across a range of global corporations, including Microsoft, where she was a software engineer. She also co-founded Ropazi, a San Francisco-based commerce platform start-up that was supported by StartX, an accelerator for Stanford-affiliated entrepreneurs. Prior to joining ADSS, she was the Dubai-based Chief Product Officer at Bykea, a ride-hailing start-up in Pakistan. Sophia Salim, ADSS’s Chief Product and Innovation Officer, said: “I am excited to be joining ADSS amid its rapid and transformational growth. As we continue to differentiate ourselves in a competitive marketplace, we will seek ways to bring our clients innovative and best-in-class experiences and propositions that meet their evolving needs. I look forward to working with the highly capable executive team to further enhance the business’s product line up as we strive to deliver greater value to our institutional and retail clients.” The news is part of the company’s broader executive team expansion, and it marks a notable focus on the company’s plans to become a next generation broker with seamless and personalised experiences that enable customers to trade with confidence. The addition of Ms Salim to ADSS’s executive committee also enhances the firm’s commitment to diversity, equality, and inclusion (DEI) in the workplace. This is further bolstered by the promotion of Budoor Alkhaaldi to the role of Chief Human Resources Officer. Ms Alkhaaldi is also the first Emirati to join the Leadership team. Following the most recent appointments, women now represent more than 30% of ADSS’s senior leadership team. The other recent hires to the leadership team driving ADSS through the next phase of growth are: Dave Worsfold, Chief Operations Officer – Previously Director of Operations for CMC Markets; Theo Papathanasiou, Chief Client Officer – Previously Regional Sales Director at Interactive Brokers and Head of Global Sales Trading at Saxo Bank; Jo Benton, Chief Marketing Officer – Previously Head of Marketing for Saxo Capital Markets UK and Head of Marketing EMEA at StoneX Retail; Sheena Kanabar, Chief Compliance Officer – Previously Head of Compliance at CMC Markets; and Vinod Pal, Chief Data Officer – Previously Head of Data Product for Reckitt and Head of Data for WorldRemit. Theo Papathanasiou, Chief Client Officer, said: “ADSS is at an exciting point of its journey as we build upon our leading position in the Middle East and expand our operations in key global markets. We are driving our new growth strategy forward at an accelerated pace and welcome Sophia to the team as we continue to embed key principles of innovation into our organisation.” ADSS’s most recent additions to its executive committee follows the appointment of Rocco Paduano, formerly Head of Global Market Risk Management at Saxo Bank, as Chief Risk Officer. Completing the Leadership team are long standing ADSS executives Marios Kampouridis as Chief Technology Officer and Khaldoun Sharaiha as Global Head of Sales. ADSS was founded in 2010 with the mission of creating a global financial services company delivering the highest quality products and services. Through significant investment into proprietary multi-asset trading technology, this has enabled access to liquidity and instruments to meet such a goal. Investment in developing experienced, highly qualified teams has helped place ADSS as a leader in global business. ADSS is regulated by the Securities and Commodities Authority of the UAE, and the Financial Conduct Authority (FCA) in the UK."
https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvdGhlLWVjb25vbWljLWltcGFjdC1vZi1hY2hpZXZpbmctbmV0LXplcm8tYnktMjA1MC_SAQA?oc=5,FX News Group,The Economic Impact of Achieving Net Zero by 2050,3/31/2022,"The following is a guest editorial courtesy of Andrew Lane, CEO of sentiment-based technology company Acuity Trading. Net Zero Emission targets stem from the breakthrough 2015 Paris Agreement, where countries committed to reducing greenhouse gas emissions to keep global temperature increase in the 21st century to under 2 degrees Celsius. The 2021 Glasgow Climate Pact, although a diluted form of the initial proposal, was the first time a major deal between nations acknowledged that fossil fuels are the primary cause of climate change. The acknowledgement led to the adoption of the Net Zero target into many legislative, regulative, and investment policies in the six years between Paris and Glasgow. Fast forward to 2022. The global economy is struggling to regain its momentum after the pandemic crisis and depends heavily on high emissions for growth. We collectively emit over 50 billion tons of CO2 equivalents annually, over 40% above the emissions in 1990. China, which was expected to spearhead global economies out of the pandemic-led contraction, tops the chart, emitting twice as much as the world’s largest economy, the United States of America. The other emerging BRIC countries (Brazil, India, and Russia) are not too far behind in emissions. As the efforts towards the Net Zero by 2050 target ramp, what’s the economic impact of scaling back emissions? What if We Do Nothing? The impact of doing nothing is a critical consideration in evaluating the impact of Net Zero. Even if economies ignore the devastating human cost, climate change does pose a substantial financial risk. An increase in average global temperatures is already causing erratic weather patterns, rising sea levels, reduced food security, higher health risks, geopolitical conflicts, and the mass displacement of communities. Over the last 50 years, climate change-related disasters have increased fivefold, causing $202 million in economic damage every day. Insurance Firm SwissRe forecasts a reduction in global GDP by 14% ($23 trillion) by 2050, compared to a world without climate change. That loss is higher than the 2019 GDP of the US, which stood at $21.43 trillion. Bank of America (BofA) analysts estimate a $69 trillion reduction in global GDP if climate change is ignored. The analysts believe that this could wipe out $2.3 trillion of equity value by 2100. On the other hand, there are significant costs associated with meeting the Net Zero target. Economic Impacts of the Transition The Net Zero by 2050 target has been set by more than 70 countries, covering 76% of global emissions. Most have chosen 2050 as the deadline (China targets 2060). The EU has pledged to become the first carbon-neutral continent. If followed, the investments to fulfil these pledges come at a significant price tag. There are seven energy and land-use systems that create the world’s CO2 and methane emissions: · Power · Industry · Mobility · Buildings · Agriculture · Forestry · Waste The most exposed sectors to divestment are high-level emission production or operations such as: · Steel · Cement · Oil & gas · Agriculture Investment in more efficient production and the transition to renewables will reduce demand for these sectors and reshape the supply mix. Changing Opportunities According to McKinsey, capital spending on physical assets will amount to $275 trillion during the transition period, or $9.2 trillion a year. The current annual capital spending lags the target amount by $3.5 trillion. This represents a massive investment opportunity for companies. The increase equals around half the global corporate profits recorded in 2020. Estimates vary, however. While considering total investments (rather than just in physical assets), the IMF estimates a cumulative increase of $20 trillion, while Reuters’s economists suggest $44 trillion. The capital spending and fiscal support need to be front-loaded funded between now and 2030. Estimates indicate a steep decline in the demand for fossil fuels during the transition, with a complete halt in coal, a 55% reduction in oil and a 70% in gas demands. Renewables and nuclear power will replace fossil fuels. Goods that contain carbon, such as plastics, will drive the demand for petroleum. Jobs in the fossil fuel power sector are expected to be 60% lower but estimated to be replaced and surpassed by millions of jobs in renewable power. BofA forecasts 42 million green jobs under a $5 trillion per annum increase in investments. The increased investment offers considerable opportunities in new high-growth green sectors. The market sentiment for renewable energies is balanced, according to Acuity’s Sentiment Widget. For Automobiles, demand is expected to shift almost entirely to EVs and fuel-cell cars during the transition period, led by public transport and subsequently automobile ownership. Companies will also have new sectors to explore in de-carbonising or low-emission products, new green products and support offerings such as lithium and cobalt mining. BofA also expects increased annual investment in moon-shot technologies of $2 trillion that will come to fruition by 2050 to achieve goals. An attractive market for carbon will also increase investment opportunities. Only 20% of world carbon is covered by carbon credits or taxes, leading to significant under-pricing compared to emission targets. Increases in carbon pricing and production cost could cause inflation, but new technologies are likely to boost GDP enough, creating slack to absorb moderate inflationary pressures. Carbon taxes in Canada and Europe have, in the past, reduced household demand and lowered prices. The Net Zero transition puts the global economy on the road to more sustainable productivity, generating value in new and existing technologies and operations, while keeping away the decimating forces of climate change. The result is a more resilient and deeper economy that has considerably reduced one of its most exigent risks. On the other hand, there are caveats. The projections by experts are mostly based on a stable and coordinated global transition, and there are risks related to weather event disruptions if the transition is delayed. Currently, none of the Paris or Glasgow signatories is on course to meet targets. If the transition is not given enough time, there can also be instability from labour market disruptions."
